weight strategy	cnn keep prob	cnn filter shapes	cnn pool	do attention	norm type	dnn nonlin	zscore	opt/ lr	lr decay rate	lr decay delay	input keep prob	grad clip	exclude pre onsets	exclude post onsets	Pooling Method	do transformer	d model	num transformer layers	num heads	ff dim	micro xentropy avg	micro pos xentropy avg	micro auroc	micro auprc	micro fscore	micro precision	micro recall	micro threshold	micro accuracy	perchart xentropy avg	perchart xentropy avg sd	perchart xentropy avg min	perchart xentropy avg max	perchart pos xentropy avg	perchart pos xentropy avg sd	perchart pos xentropy avg min	perchart pos xentropy avg max	perchart auroc	perchart auroc sd	perchart auroc min	perchart auroc max	perchart auprc	perchart auprc sd	perchart auprc min	perchart auprc max	perchart fscore	perchart fscore sd	perchart fscore min	perchart fscore max	perchart precision	perchart precision sd	perchart precision min	perchart precision max	perchart recall	perchart recall sd	perchart recall min	perchart recall max	perchart threshold	perchart threshold sd	perchart threshold min	perchart threshold max	perchart accuracy	perchart accuracy sd	perchart accuracy min	perchart accuracy max	perchart perplexity	perchart perplexity sd	perchart perplexity min	perchart perplexity max	perchart density rel	perchart density rel sd	perchart density rel min	perchart density rel max	perchart fscore diff perchart	perchart fscore diff perchart sd	perchart fscore diff perchart min	perchart fscore diff perchart max	perchart precision diff perchart	perchart precision diff perchart sd	perchart precision diff perchart min	perchart precision diff perchart max	perchart recall diff perchart	perchart recall diff perchart sd	perchart recall diff perchart min	perchart recall diff perchart max	perchart threshold diff perchart	perchart threshold diff perchart sd	perchart threshold diff perchart min	perchart threshold diff perchart max	perchart fscore all perchart	perchart fscore all perchart sd	perchart fscore all perchart min	perchart fscore all perchart max	perchart precision all perchart	perchart precision all perchart sd	perchart precision all perchart min	perchart precision all perchart max	perchart recall all perchart	perchart recall all perchart sd	perchart recall all perchart min	perchart recall all perchart max	perchart threshold all perchart	perchart threshold all perchart sd	perchart threshold all perchart min	perchart threshold all perchart max	perchart fscore diff micro	perchart fscore diff micro sd	perchart fscore diff micro min	perchart fscore diff micro max	perchart precision diff micro	perchart precision diff micro sd	perchart precision diff micro min	perchart precision diff micro max	perchart recall diff micro	perchart recall diff micro sd	perchart recall diff micro min	perchart recall diff micro max	perchart threshold diff micro	perchart threshold diff micro sd	perchart threshold diff micro min	perchart threshold diff micro max	perchart fscore all micro	perchart fscore all micro sd	perchart fscore all micro min	perchart fscore all micro max	perchart precision all micro	perchart precision all micro sd	perchart precision all micro min	perchart precision all micro max	perchart recall all micro	perchart recall all micro sd	perchart recall all micro min	perchart recall all micro max	perchart threshold all micro	perchart threshold all micro sd	perchart threshold all micro min	perchart threshold all micro max	rnn cell type	dnn keep prob	rnn keep prob	eval type
rect	1	"5,3,10,3,3,20"	"1,3,1,3"	TRUE	layer	relu	FALSE	adagrad/0.1	0.25	2	0.8	5	TRUE	TRUE	max	FALSE	N/A	N/A	N/A	N/A	0.13385649	1.354536	0.983690847	0.852596448	0.810180995	0.798617306	0.822084481	0.22255063	0.984009758	0.13538647	0.041754078	0.075507514	0.19538052	1.391506	4.83E-01	0.85298306	2.1403546	0.983613598	0.008299205	0.965524459	0.993360445	0.841008774	0.049508353	0.770675918	0.930700984	0.816633368	0.039218328	0.735229759	0.869722557	0.793359301	0.067405123	0.664031621	0.872164948	0.847029553	0.050193079	0.7676951	0.931914894	0.24546865	0.15234065	0.039906938	0.4623398	0.984326331	0.004605275	0.974613493	0.989630398	1.1459761	0.047734603	1.0784314	1.2157735	1.076887043	0.122086489	0.880217786	1.240196078	0.805116631	0.042102224	0.733111849	0.851637765	0.801331793	0.070870735	0.668686869	0.882822903	0.814524708	0.052210953	0.728013029	0.9	3.05E-01	1.50E-01	1.51E-01	0.45854884	0.800884237	0.045087993	0.727058824	0.855172414	0.80540386	0.051523573	0.699095023	0.864385298	0.800629093	0.065839025	0.654723127	0.871376812	3.03E-01	2.69E-03	3.00E-01	3.10E-01	0.805222859	0.044375835	0.731981982	0.865561694	0.784892095	0.053413906	0.677083333	0.856622114	0.829989531	0.058356727	0.708469055	0.889361702	1.97E-01	1.29E-02	1.83E-01	2.11E-01	0.803754442	0.043985342	0.731158605	0.866504854	0.779339875	0.051989062	0.675675676	0.847980998	0.833117447	0.059270985	0.711726384	0.889361702	1.81E-01	0.002672024	0.17801826	0.18675616	lstm			
last	0.8	"5,5,32"	"2,2,1,1"	FALSE	layer	sigmoid	TRUE	adam/0.001	0.25	2	0.9	2.5	FALSE	FALSE	max	FALSE	N/A	N/A	N/A	N/A	0.13582544	1.3431437	0.983751014	0.858213808	0.808009153	0.805428832	0.810606061	0.18863273	0.984009758	0.13765743	0.04972406	0.07721538	0.21769795	1.3923864	3.95E-01	0.8644456	1.8664123	0.983646132	0.01038145	0.960179877	0.994601619	0.847050449	0.048599233	0.795038027	0.933763995	0.818548892	0.032006031	0.756530825	0.853182105	0.795844515	0.068008232	0.659380692	0.867857143	0.848116132	0.03276568	0.814070352	0.912765957	0.18467946	0.1586742	0.024808079	0.5373028	0.984392391	0.004592507	0.975140548	0.989260055	1.1490061	0.057390604	1.0802747	1.2432115	1.076155444	0.127736644	0.938023451	1.345588235	0.802187374	0.042231474	0.711276332	0.843626807	0.817241721	0.061755947	0.719298246	0.896648045	0.791192536	0.053542634	0.703431373	0.854748603	0.27858123	0.11747921	0.16012886	0.39983124	0.795311291	0.05660559	0.669301713	0.851118211	0.816495094	0.053217889	0.723646724	0.877470356	0.778480856	0.076873226	0.62254902	0.864130435	0.27887565	0.002183369	0.27673754	0.2823392	0.806587792	0.036705566	0.729634002	0.84418146	0.810574053	0.067630774	0.703872437	0.897902098	0.807290855	0.045578914	0.754071661	0.87150838	0.25340056	0.14751545	0.10564001	0.4045368	0.800150061	0.048632107	0.694871795	0.852459016	0.805778524	0.050376111	0.728494624	0.866666667	0.797678105	0.067131409	0.664215686	0.867753623	0.21662194	0.002067615	0.21445578	0.22162019	lstm			
rect	0.8	"9,5,10,5,4,20"	"1,2,1,2"	FALSE	layer	relu	FALSE	sgd/0.1	0.25	0	0.9	1	FALSE	FALSE	min	FALSE	N/A	N/A	N/A	N/A	0.09828968	0.9145213	0.983394566	0.856455479	0.817110432	0.778702163	0.859504132	0.22507107	0.984028817	0.0994522	0.028778654	0.060017012	0.14243305	0.942331	2.53E-01	0.5811058	1.3159869	0.983166572	0.008247101	0.965223076	0.992554534	0.832931088	0.059199115	0.766600845	0.940589709	0.820260214	0.04321441	0.737166324	0.875436554	0.782969711	0.063576113	0.634275618	0.829443447	0.86547364	0.044367624	0.815642458	0.936170213	0.24987166	0.11383956	0.14352435	0.45803547	0.98434974	0.004934615	0.97417428	0.989954797	1.1050229	0.03177644	1.0618547	1.1530759	1.113631979	0.117370226	1.010889292	1.387254902	0.807853273	0.049162378	0.699769053	0.859296482	0.797220887	0.06557271	0.661572052	0.872469636	0.821451772	0.050222686	0.742647059	0.880851064	3.10E-01	1.22E-02	2.97E-01	0.32490695	0.807776063	0.048462878	0.702450408	0.860712055	0.798291505	0.062254017	0.670378619	0.872727273	0.819898773	0.05141679	0.737745098	0.872340426	3.12E-01	3.15E-03	3.09E-01	3.20E-01	0.811109633	0.043422369	0.728869374	0.868550369	0.781406364	0.066019347	0.660039761	0.867588933	0.846574184	0.038799943	0.78990228	0.9	2.51E-01	1.45E-02	2.35E-01	2.67E-01	0.809232651	0.047592928	0.713004484	0.869244936	0.783109828	0.065315925	0.657024793	0.864440079	0.839914082	0.045010828	0.7752443	0.893617021	2.60E-01	0.001235301	0.2585986	0.26193658	lstm			
rect	0.9	"9,5,10,5,4,20"	"1,2,1,2"	FALSE	none	relu	TRUE	adam/0.001	0.1	0	1	5	FALSE	FALSE	max	FALSE	N/A	N/A	N/A	N/A	0.10578588	1.2183409	0.983400769	0.859544447	0.811218743	0.796329058	0.826675849	0.18185769	0.984028817	0.107048534	0.03291107	0.061563663	0.15991755	1.2619634	3.48E-01	0.7455497	1.7461277	0.983499184	0.007419489	0.969278602	0.993169908	0.844188966	0.055881149	0.772149059	0.939751034	0.816845559	0.038964099	0.766087845	0.875372689	0.782599742	0.079029282	0.656742557	0.892473118	0.86233208	0.042587772	0.787658802	0.919117647	0.17305034	0.09308377	0.040323697	0.29325727	0.983998124	0.005362291	0.971187632	0.988591519	1.1135923	0.036752272	1.0634981	1.1734141	1.116727843	0.1550087	0.920145191	1.399509804	0.80768708	0.045554037	0.735870819	0.867515924	0.797800433	0.070190413	0.694989107	0.892280072	0.82124905	0.041827826	0.741042345	0.872340426	0.20213819	0.04203354	0.15905331	0.24486089	0.802478278	0.047590208	0.720763723	0.868304978	0.795053343	0.060954471	0.702325581	0.882202305	0.812462619	0.051475453	0.721498371	0.873188406	0.20173702	0.001294725	0.20079024	0.20492797	0.804545304	0.046529735	0.725326992	0.864899806	0.811067197	0.068947474	0.704387991	0.905204461	0.800851183	0.04307942	0.721498371	0.84057971	0.2549482	0.0551878	0.19799581	0.31658658	0.801727733	0.05130572	0.709914321	0.867515924	0.810610274	0.061442714	0.709046455	0.892473118	0.795028595	0.055416215	0.698697068	0.855072464	0.24058232	0.001712874	0.23856805	0.24403757	lstm			
last	1	"3,3,16,3,3,32"	"2,2,1,1"	TRUE	layer	relu	FALSE	adagrad/0.1	0.1	2	1	2.5	FALSE	TRUE	max	FALSE	N/A	N/A	N/A	N/A	0.14795949	1.9057732	0.982853497	0.854119351	0.811727702	0.794764628	0.82943067	0.1394685	0.984028817	0.14966631	0.046288922	0.08049218	0.22331227	1.9850233	8.08E-01	1.0563499	3.2240386	0.982731875	0.006987608	0.969644662	0.994560304	0.836067246	0.051822267	0.78626454	0.934689759	0.815710104	0.035023617	0.750775595	0.860943168	0.78774507	0.06760473	0.649373882	0.873267327	0.851208059	0.036036262	0.800362976	0.90212766	0.18435884	0.19629848	0.02421811	0.6698576	0.984071287	0.004745458	0.974086437	0.989037849	1.1626914	0.053812597	1.0838203	1.2502109	1.090945045	0.128398239	0.916515426	1.370098039	0.80559554	0.039856838	0.726651481	0.856963614	0.795053846	0.064637477	0.678723404	0.877016129	0.820468189	0.045537354	0.750814332	0.885106383	2.04E-01	1.16E-01	8.73E-02	0.31995422	0.801361088	0.046360348	0.714819427	0.855739718	0.803945591	0.045075718	0.726582278	0.857142857	0.802157063	0.06861269	0.674267101	0.871376812	2.05E-01	1.30E-03	2.04E-01	2.08E-01	0.806585447	0.040012922	0.73015873	0.859060403	0.781291352	0.056549114	0.679324895	0.85440613	0.836424752	0.044504994	0.754071661	0.885106383	1.30E-01	4.40E-02	8.52E-02	1.75E-01	0.804306445	0.043555955	0.721271394	0.859060403	0.798438433	0.045867334	0.719512195	0.85440613	0.813217972	0.062520588	0.698697068	0.875	1.74E-01	0.002307048	0.1724868	0.17976758	lstm			
rect	1	"3,3,16,3,3,32"	"2,2,2,2"	TRUE	layer	tanh	FALSE	adagrad/0.1	0.25	0	1	1	TRUE	FALSE	max	FALSE	N/A	N/A	N/A	N/A	0.11701878	1.0379863	0.981006235	0.85815989	0.813826831	0.788838612	0.840449954	0.20041706	0.984038346	0.1184364	0.03856978	0.06793496	0.17937489	1.0669391	3.26E-01	0.667713	1.4900453	0.980791317	0.012363806	0.951174488	0.994666	0.844204568	0.055845234	0.776449138	0.935215182	0.818896274	0.038444376	0.748171369	0.858006042	0.787305508	0.069064705	0.652094718	0.872798434	0.858954064	0.044046189	0.791530945	0.940425532	0.20644243	0.104398586	0.080525346	0.41110238	0.984336932	0.004622314	0.975140548	0.989093779	1.1265737	0.04350756	1.0702957	1.1964692	1.101376737	0.129538771	0.927404719	1.345588235	0.801696105	0.045108699	0.72392638	0.851118211	0.813184298	0.053280363	0.724815725	0.879518072	0.792966855	0.056474365	0.685667752	0.875	0.32244727	0.014282864	0.30670777	0.33887926	0.801521841	0.047184086	0.718711276	0.85133418	0.814245159	0.050790188	0.726817043	0.88	0.791590834	0.061166599	0.67752443	0.876811594	0.3236773	0.001721763	0.3199609	0.32591885	0.806209284	0.039665645	0.735329341	0.843124597	0.810714128	0.059619869	0.718969555	0.881873727	0.804957824	0.047555762	0.723127036	0.873188406	0.3110525	0.06168535	0.24684446	0.37873462	0.807026681	0.041466187	0.735576923	0.853233831	0.799992032	0.049077772	0.721698113	0.861538462	0.816529278	0.053285148	0.713355049	0.882246377	0.26135564	0.002189853	0.2590914	0.26545855	lstm			
last	0.8	"5,3,10,3,3,20"	"2,2,1,1"	TRUE	none	sigmoid	TRUE	adam/0.001	0.25	0	0.7	1	TRUE	FALSE	avg	FALSE	N/A	N/A	N/A	N/A	0.1647387	1.5306894	0.980242569	0.848818964	0.80552653	0.814893117	0.796372819	0.23302297	0.984038346	0.16688246	0.054638468	0.09064001	0.2511168	1.572679	4.66E-01	0.9738745	2.3491967	0.980579129	0.007288115	0.969245612	0.987953133	0.837011483	0.056615638	0.779210786	0.932325672	0.813497741	0.037589497	0.742596811	0.857864814	0.811264537	0.061136981	0.693617021	0.881873727	0.818823902	0.039633779	0.785016287	0.912765957	0.28091174	0.2484364	0.028588928	0.7509749	0.984540274	0.004386568	0.975404076	0.988950276	1.1833843	0.064874046	1.0948749	1.2854602	1.01498911	0.089247085	0.891107078	1.153191489	0.802454019	0.042614542	0.729241877	0.856960409	0.804997888	0.061574255	0.716312057	0.882894737	0.804400596	0.057716791	0.690553746	0.864130435	0.20993108	0.054039706	0.15274048	0.2701915	0.799358185	0.043009664	0.725274725	0.857685009	0.801588448	0.055358009	0.722627737	0.87483871	0.801328126	0.061460607	0.679153094	0.873188406	0.20840526	0.003349277	0.20501086	0.21459956	0.807104304	0.03901921	0.737931034	0.854755784	0.797441264	0.071549407	0.694805195	0.886666667	0.822786224	0.048646239	0.749185668	0.906382979	0.17770962	0.11830952	0.058723476	0.30192536	0.798362437	0.041411569	0.726392252	0.856785491	0.792422191	0.053247717	0.717703349	0.863808323	0.808553732	0.060578817	0.688925081	0.873188406	0.16885555	0.004179375	0.16404888	0.17559096	lstm			
rect	1	"5,3,10,3,3,20"	"1,1,2,2"	TRUE	none	sigmoid	TRUE	adagrad/0.01	0.5	2	0.7	2.5	FALSE	FALSE	max	FALSE	N/A	N/A	N/A	N/A	0.093027726	1.0621582	0.981661767	0.850296972	0.813412053	0.790088725	0.83815427	0.20395659	0.984038346	0.09443161	0.023217868	0.0650496	0.13050883	1.0442517	2.53E-01	0.62850094	1.56802	0.98190973	0.008006018	0.96324983	0.991783224	0.850147574	0.053254131	0.77285043	0.935755666	0.820270711	0.038831462	0.751677852	0.859737639	0.824388134	0.061106874	0.691358025	0.898969072	0.819715118	0.045079412	0.739413681	0.906382979	0.31726146	0.12782647	0.12824652	0.59596777	0.985090978	0.004792598	0.975755446	0.990026548	1.0993309	0.025611164	1.067212	1.139408	1.000224418	0.097000558	0.880217786	1.191176471	0.814433889	0.039078912	0.748358862	0.856275304	0.79843124	0.06600333	0.675889328	0.882432432	0.835918238	0.045174551	0.74267101	0.9	0.25506938	0.084657654	0.16931476	0.34316203	0.810169954	0.040818759	0.744234801	0.856573705	0.802920668	0.092104711	0.65018315	0.917043741	0.828711688	0.055399143	0.754342432	0.914893617	0.2569041	0.004399626	0.25353476	0.26681206	0.813764857	0.038534089	0.748358862	0.856275304	0.809435202	0.075432114	0.675889328	0.903179191	0.824784938	0.047824663	0.744299674	0.9	0.27978355	0.058977302	0.21991861	0.34316203	0.81020751	0.041182408	0.743509865	0.852941176	0.794294733	0.091090792	0.645045045	0.907894737	0.837902262	0.054620918	0.770471464	0.925531915	0.22891338	0.002499576	0.22611798	0.2340349	lstm			
last	1	"5,5,32"	"1,2,1,2,1,2"	TRUE	none	sigmoid	FALSE	adagrad/0.01	0.25	2	0.8	2.5	FALSE	TRUE	max	FALSE	N/A	N/A	N/A	N/A	0.09343273	1.0093609	0.983835292	0.848795904	0.815345607	0.784305408	0.848943985	0.19646682	0.984038346	0.09456608	0.020958327	0.066651344	0.123457275	0.9996309	2.88E-01	0.55886465	1.6136316	0.98386639	0.006780413	0.968984157	0.993316839	0.846398388	0.05488718	0.780081223	0.941603816	0.81915017	0.041208611	0.729896907	0.855491329	0.801340929	0.079199533	0.629893238	0.893787575	0.844986431	0.043710419	0.785016287	0.936170213	0.2617172	0.1075452	0.16660196	0.5151906	0.984570924	0.004704447	0.975843289	0.989704466	1.0994234	0.023080189	1.0689228	1.1314015	1.068182848	0.147826986	0.905626134	1.37745098	0.809968025	0.047777998	0.704326923	0.853264383	0.809330206	0.065556386	0.691037736	0.894949495	0.814305243	0.058333696	0.718137255	0.878723404	3.07E-01	1.04E-01	2.02E-01	0.41241014	0.806598823	0.041485482	0.715741789	0.845583277	0.811807182	0.08835003	0.665263158	0.926144756	0.810732005	0.057816668	0.745393635	0.910638298	3.06E-01	1.89E-03	3.04E-01	3.10E-01	0.811079215	0.04573867	0.712616822	0.853860881	0.799083987	0.066841113	0.680803571	0.888446215	0.827186705	0.051925662	0.74754902	0.895744681	2.73E-01	8.64E-02	1.84E-01	3.60E-01	0.808362284	0.041680126	0.719822813	0.849333333	0.800730272	0.088894781	0.656565657	0.917867435	0.825420536	0.052901573	0.767169179	0.917021277	2.64E-01	0.001570532	0.26277524	0.2676462	lstm			
rect	0.8	"3,3,16,3,3,32"	"2,2,2,2"	TRUE	unk	tanh	TRUE	sgd/0.1	0.5	2	0.7	1	TRUE	TRUE	max	FALSE	N/A	N/A	N/A	N/A	0.13905908	1.1311936	0.981058094	0.865170214	0.814986737	0.785805627	0.846418733	0.16156848	0.984047875	0.14040218	0.04574597	0.0847843	0.20520826	1.1633651	3.45E-01	0.76054835	1.6328671	0.980838003	0.007230727	0.96710684	0.990123928	0.852445339	0.053641414	0.798753589	0.941593808	0.822290158	0.037564775	0.767241379	0.871218669	0.794793904	0.07417891	0.684615385	0.9	0.856858844	0.026140217	0.825771325	0.917021277	0.21218471	0.14047244	0.04207655	0.4810172	0.984728699	0.00464879	0.974437807	0.989004502	1.1519421	0.05275413	1.0884823	1.2277807	1.088561486	0.116194357	0.938023451	1.274509804	0.809674928	0.043510784	0.749408983	0.865926558	0.802432813	0.064487062	0.723744292	0.883275261	0.820934578	0.05001335	0.713355049	0.878623188	0.2511106	0.016857121	0.23260401	0.26910558	0.808597547	0.044181957	0.744630072	0.865139949	0.801572753	0.062814116	0.721481481	0.87628866	0.819616555	0.053066693	0.71009772	0.882246377	0.25476927	0.003281902	0.25124866	0.26125827	0.814406882	0.038608469	0.757749713	0.869715272	0.805374617	0.070566048	0.712742981	0.896797153	0.828359661	0.040310616	0.752442997	0.887234043	0.25748947	0.08938968	0.16653763	0.3490906	0.809850153	0.040083918	0.753186559	0.858385093	0.786610239	0.061771481	0.696327684	0.859452736	0.838567109	0.046249312	0.741042345	0.893115942	0.18835098	0.004609268	0.18470256	0.19984913	lstm			
rect	0.8	"9,5,10,5,4,20"	"1,3,1,3"	TRUE	layer	relu	FALSE	sgd/0.1	0.1	0	0.9	2.5	FALSE	TRUE	max	FALSE	N/A	N/A	N/A	N/A	0.09659707	0.9085166	0.983406198	0.857571233	0.817567568	0.778215768	0.861111111	0.25709644	0.984047875	0.097485274	0.025659416	0.06029163	0.13239576	0.9312583	2.77E-01	0.6378447	1.3624539	0.983138993	0.008193979	0.967466242	0.993539764	0.84072606	0.061483022	0.732470708	0.939478436	0.821279612	0.039147359	0.74691358	0.864037669	0.792315111	0.068391614	0.643617021	0.86329588	0.857683881	0.039083386	0.805807623	0.912765957	0.30748078	0.11814434	0.17488253	0.5318133	0.98453459	0.004843716	0.975052706	0.989739542	1.1027578	0.028254054	1.0621462	1.14156	1.092661351	0.127522162	0.936479129	1.382352941	0.814554645	0.041573195	0.734042553	0.856	0.784558408	0.069626907	0.648496241	0.868894602	0.852143272	0.043329968	0.783387622	0.910638298	2.89E-01	2.68E-02	2.60E-01	0.31864002	0.811352411	0.043695959	0.724511931	0.858213616	0.782436285	0.066259492	0.649805447	0.864150943	0.846781207	0.046607604	0.762214984	0.902847571	2.88E-01	1.36E-03	2.86E-01	2.91E-01	0.811755865	0.042209267	0.728249194	0.852261307	0.792850791	0.074207571	0.648183556	0.884667571	0.837378891	0.044004159	0.771986971	0.90212766	3.23E-01	5.22E-02	2.70E-01	3.78E-01	0.808436839	0.045820382	0.715741789	0.851145038	0.797150034	0.064371801	0.665263158	0.875	0.823721159	0.051944948	0.726384365	0.881072027	3.35E-01	0.001456529	0.3336974	0.3381804	lstm			
rect	1	"5,3,10,3,3,20"	"1,1,2,2"	FALSE	none	tanh	TRUE	adagrad/0.001	0.95	0	1	2.5	FALSE	TRUE	max	FALSE	N/A	N/A	N/A	N/A	0.09940994	1.0071279	0.980654803	0.844198716	0.810682358	0.799375139	0.82231405	0.25344005	0.984057405	0.100623876	0.021991542	0.07461268	0.13529654	1.0011312	2.09E-01	0.6585171	1.4018798	0.980645206	0.00716413	0.965122592	0.990762921	0.838246919	0.059592353	0.734085485	0.936805525	0.813946231	0.038540912	0.740740741	0.853128991	0.806651556	0.068835841	0.666666667	0.885185185	0.825499642	0.034360811	0.765472313	0.885106383	0.2883582	0.076523006	0.17800193	0.44933537	0.984352169	0.004838064	0.974349965	0.989334123	1.1061285	0.024365475	1.0774667	1.1448762	1.031719877	0.106830532	0.904522613	1.25	0.805929479	0.041337574	0.734006734	0.844354018	0.800789664	0.069781198	0.677018634	0.906743185	0.815901156	0.047016549	0.7247557	0.882978723	0.2921218	0.046552703	0.2449224	0.33917513	0.805059981	0.038473752	0.735682819	0.842527583	0.80435785	0.081413011	0.668	0.920300752	0.813351843	0.048000384	0.747557003	0.893617021	0.29318205	0.002141434	0.29089996	0.29804897	0.807004056	0.040205014	0.736958935	0.844758065	0.801385211	0.075404842	0.673427992	0.913994169	0.818716404	0.046532387	0.739413681	0.891489362	0.28452787	0.022711335	0.26015842	0.3098585	0.806687281	0.038049672	0.738660907	0.840268456	0.795583765	0.080682595	0.66023166	0.915204678	0.825906173	0.046351803	0.75732899	0.9	0.2633403	0.000937092	0.2623178	0.265308	gru			
rect	0.8	"7,3,10,3,3,20"	"1,2,1,2,1,2"	TRUE	layer	sigmoid	FALSE	adagrad/0.1	0.95	2	0.8	1	FALSE	TRUE	min	FALSE	N/A	N/A	N/A	N/A	0.1041568	1.2129496	0.984470008	0.854182616	0.810596626	0.799642618	0.821854913	0.24075955	0.984057405	0.10533482	0.029442938	0.06529709	0.14341716	1.26451	3.82E-01	0.75790846	1.8608347	0.984586237	0.006631534	0.972944313	0.991707389	0.839602538	0.05160374	0.764689626	0.925842406	0.814583298	0.037854835	0.746014878	0.863221884	0.793272181	0.066503963	0.658536585	0.873493976	0.841244576	0.032661467	0.789473684	0.8808933	0.22498274	0.07363928	0.09882876	0.35693422	0.984172706	0.004735721	0.974086437	0.989093779	1.1115638	0.03268086	1.0674762	1.1542112	1.069004458	0.109656382	0.903811252	1.306372549	0.806689201	0.043825583	0.715935335	0.855345912	0.797938285	0.072248776	0.676855895	0.8875	0.819715605	0.041943273	0.759803922	0.878723404	0.2599002	0.07402447	0.1853429	0.3362816	0.803485789	0.049984467	0.695226438	0.858910891	0.796886856	0.055683907	0.694376528	0.861660079	0.811899565	0.057606592	0.696078431	0.876811594	0.2601658	0.003502392	0.25801706	0.2692917	0.802523585	0.048726772	0.696601942	0.857318573	0.789162304	0.053215847	0.689903846	0.850574713	0.81789814	0.056443674	0.703431373	0.882246377	0.23678958	0.01249081	0.2224428	0.25385886	0.803595564	0.046744633	0.704898447	0.856615385	0.786921429	0.054924899	0.687645688	0.84981685	0.822617483	0.051325732	0.723039216	0.882246377	0.22840093	0.00354457	0.22493237	0.23594454	lstm			
rect	0.7	"5,5,32"	"1,2,1,2"	FALSE	layer	relu	FALSE	sgd/0.1	0.95	2	0.7	1	TRUE	FALSE	max	FALSE	N/A	N/A	N/A	N/A	0.14148803	1.5879614	0.981274759	0.847089851	0.810381956	0.800313409	0.820707071	0.24794294	0.984057405	0.14321479	0.040238827	0.09128922	0.19909757	1.630612	5.28E-01	1.0332189	2.4334514	0.981250143	0.009342864	0.959963282	0.990622151	0.833242101	0.054532474	0.760826129	0.92501237	0.815500375	0.036811419	0.755131965	0.866498741	0.787825034	0.06857191	0.674952199	0.868686869	0.849960819	0.030753183	0.798548094	0.908510638	0.2390556	0.18306555	0.027100017	0.6165288	0.983746976	0.006161884	0.970660576	0.989704466	1.1549122	0.046472173	1.0955858	1.220301	1.088518734	0.116238443	0.940108893	1.281862745	0.807026932	0.037275299	0.747769667	0.865771812	0.793578625	0.062202871	0.69057377	0.877338877	0.824862588	0.042035622	0.750814332	0.877094972	0.24946228	0.08642492	0.16184726	0.3407157	0.806341254	0.036843718	0.744558992	0.85995086	0.794780272	0.049761785	0.698924731	0.864919355	0.821180633	0.049330031	0.728013029	0.879396985	0.24840772	0.003248718	0.24547778	0.25532058	0.808003369	0.036607644	0.753623188	0.858995138	0.766820314	0.063378069	0.667924528	0.857425743	0.858653569	0.039971152	0.78584392	0.908510638	0.14279592	0.08009199	0.06054296	0.22447407	0.803434834	0.035468139	0.746335964	0.8562249	0.778427168	0.047684927	0.691022965	0.848543689	0.832715038	0.045913729	0.744299674	0.89279732	0.19030298	0.001519102	0.18821731	0.19249538	lstm			
rect	0.9	"5,3,10,3,3,20"	"2,2,1,1"	TRUE	layer	sigmoid	FALSE	sgd/0.01	1	0	0.8	5	TRUE	TRUE	avg	FALSE	N/A	N/A	N/A	N/A	0.10604359	0.8102146	0.983268091	0.83831787	0.813842217	0.789678255	0.83953168	0.36229834	0.984057405	0.107140176	0.018174598	0.0791634	0.12967944	0.7968234	2.21E-01	0.4971944	1.3010639	0.983642934	0.005990343	0.973147033	0.993481307	0.838976447	0.062281151	0.744300494	0.942014557	0.819784755	0.04702112	0.726890756	0.872301049	0.796102992	0.078502908	0.636029412	0.873540856	0.849393187	0.02632261	0.814882033	0.89787234	0.39110258	0.122645445	0.20487699	0.6497821	0.984585708	0.005122246	0.973735067	0.989739542	1.1132742	0.02024559	1.0823811	1.1384633	1.077940658	0.116497807	0.932849365	1.333333333	0.809246197	0.048526563	0.717948718	0.87076537	0.766223972	0.081988895	0.617283951	0.88071066	0.863657075	0.033524584	0.799674267	0.904255319	0.3210128	0.0819578	0.23747407	0.4086049	0.808665626	0.04617515	0.722330097	0.856396867	0.772906171	0.09919836	0.59807074	0.903581267	0.861007472	0.045540977	0.793103448	0.919148936	0.31898493	0.002670432	0.31691447	0.32511872	0.811497396	0.048223095	0.722814499	0.863928113	0.783146974	0.080760105	0.639622642	0.894946809	0.8476421	0.039368486	0.771986971	0.89787234	0.3641209	0.08498141	0.2777131	0.45052502	0.808132965	0.049493145	0.714697406	0.861578266	0.766639155	0.100532411	0.587677725	0.9	0.867392263	0.043066485	0.80399274	0.925531915	0.3005285	0.000583388	0.29982066	0.30179265	lstm			
